date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:05:33	136521/136521	---MCZ	200	added ('OK')	text/html	etag:%22a:4a32b41d6640b8de103ecfb98e5a370b%22	https://hoertsichgutan.hansaton.at/	C:/Users/dell/Downloads/hanston_work/hoertsichgutan.hansaton.at/index.html	(from )
00:05:34	288682/288682	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:33%20GMT	https://www.hansaton.at/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/index.html	(from )
00:05:34	236/236	---M-Z	200	added ('OK')	text/plain	date:Thu,%2031%20Mar%202022%2018:35:33%20GMT	https://www.hansaton.at/robots.txt		(from )
00:05:35	134676/134676	---M-Z	200	added ('OK')	text/css	etag:%2280a937a5943d81:0%22	https://www.hansaton.at/Sonova/css/main-hansaton.min.css	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/Sonova/css/main-hansaton.min.css	(from https://www.hansaton.at/)
00:05:35	12834/12834	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8D9EB12AD479BBD	https://cdn.cookielaw.org/consent/ae21900b-08ed-41c7-a0bc-afcaaca1aa36/OtAutoBlock.js	C:/Users/dell/Downloads/hanston_work/cdn.cookielaw.org/consent/ae21900b-08ed-41c7-a0bc-afcaaca1aa36/OtAutoBlock.js	(from https://www.hansaton.at/)
00:05:36	20242/20242	---M-Z	200	added ('OK')	application/javascript	etag:0x8DA128271D7010B	https://cdn.cookielaw.org/scripttemplates/otSDKStub.js	C:/Users/dell/Downloads/hanston_work/cdn.cookielaw.org/scripttemplates/otSDKStub.js	(from https://www.hansaton.at/)
00:05:36	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2031%20Mar%202022%2018:35:37%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/dell/Downloads/hanston_work/www.googletagmanager.com/gtm.35445.delayed	(from https://www.hansaton.at/)
00:05:36	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Mar%202022%2018:35:37%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	C:/Users/dell/Downloads/hanston_work/s7.addthis.com/js/300/addthis_widget.4.delayed	(from https://www.hansaton.at/)
00:05:37	361292/361292	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f971164-5834c%22	https://s7.addthis.com/js/300/addthis_widget.js	C:/Users/dell/Downloads/hanston_work/s7.addthis.com/js/300/addthis_widget.js	(from https://www.hansaton.at/)
00:05:38	23063/23063	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2002%20Feb%202022%2019:14:08%20GMT	https://www.hansaton.at/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZH2SFpHQA4OhRk-X_-ySPfIRr0mXp3HULrifMnivQhDiC6huyDVakTO8DLx5pPZxBQ2&t=637794260480358989	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/WebResourcec6ba.js	(from https://www.hansaton.at/)
00:05:39	326/326	---M-Z	200	added ('OK')	application/x-javascript	etag:%22file|3/29/2022%2010:37:20%20AM%22	https://www.hansaton.at/CMSPages/GetResource.ashx?scriptfile=%7e%2fCMSScripts%2fWebServiceCall.js	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/CMSPages/WebServiceCall2bfa.js	(from https://www.hansaton.at/)
00:05:40	102804/102804	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2031%20Mar%202022%2018:22:15%20GMT	https://www.hansaton.at/ScriptResource.axd?d=NJmAwtEo3Ipnlaxl6CMhvqtNEPvIFi2u6QszGGYfoXu0V65r_0KjtwuZ5fWtVoeVf8u09wEmkH08r3PBCrSjTXvqzIKb-KmdjUT8kWtTPnwTlNcexchV2FPyvIR_8olBu_NZmQzCSbNxI20Iw8AbveIX4mDF0ri0OGoO6BRo-BA1&t=ffffffff8333b97c	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ScriptResource58d1.js	(from https://www.hansaton.at/)
00:05:40	40329/40329	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2031%20Mar%202022%2018:22:20%20GMT	https://www.hansaton.at/ScriptResource.axd?d=dwY9oWetJoJoVpgL6Zq8OMWvYm_uPJ-Rx92G5OAYQ66emstJJWgvb_fR447C_sX7WntJyeL1rDOtJy2km2iPAzolK_KbXR3gn1KAosQQUgTD43A-8v1kG5-6HTD-nCwcL1Bd2jt8q-I4jLNlpmvY4cLyZvyXofNE7Jx5wGcGCWw1&t=ffffffff8333b97c	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ScriptResource602b.js	(from https://www.hansaton.at/)
00:05:41	3839/3839	---M-Z	200	added ('OK')	application/javascript	etag:%22070bdf75843d81:0%22	https://www.hansaton.at/CMSScripts/Sonova/predictive-search.min.js	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/CMSScripts/Sonova/predictive-search.min.js	(from https://www.hansaton.at/)
00:05:42	17459/17459	---M--	200	added ('OK')	image/png	etag:0x8DA05DC9AD4F762	https://sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/logos/logo-hansaton-2021.png	C:/Users/dell/Downloads/hanston_work/sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/logos/logo-hansaton-2021.png	(from https://www.hansaton.at/)
00:05:43	37297/37297	---M--	200	added ('OK')	image/jpeg	etag:0x8DA05DC9CA94B7C	https://sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/hansaton/00-general/01-startseite/header-herr-mit-laptop_600x600.jpg	C:/Users/dell/Downloads/hanston_work/sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/hansaton/00-general/01-startseite/header-herr-mit-laptop_600x600.jpg	(from https://www.hansaton.at/)
00:05:43	276316/276316	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:43%20GMT	https://www.hansaton.at/terminvereinbarung/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/terminvereinbarung/index.html	(from https://www.hansaton.at/)
00:05:44	273561/273561	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:43%20GMT	https://www.hansaton.at/ab-wann-hoergeraete/wie-funktioniert-das-gehoer/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ab-wann-hoergeraete/wie-funktioniert-das-gehoer/index.html	(from https://www.hansaton.at/)
00:05:45	104574/104574	---M--	200	added ('OK')	image/jpeg	etag:0x8DA05DC9B642A05	https://sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/slider/hansaton-paradise-kampagne-mobile.jpg	C:/Users/dell/Downloads/hanston_work/sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/slider/hansaton-paradise-kampagne-mobile.jpg	(from https://www.hansaton.at/)
00:05:45	300627/300627	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:43%20GMT	https://www.hansaton.at/ab-wann-brauche-ich-ein-hoergeraet/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ab-wann-brauche-ich-ein-hoergeraet/index.html	(from https://www.hansaton.at/)
00:05:46	301032/301032	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:45%20GMT	https://www.hansaton.at/ab-wann-hoergeraete/ursachen-arten-grade-hoerverlust/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ab-wann-hoergeraete/ursachen-arten-grade-hoerverlust/index.html	(from https://www.hansaton.at/)
00:05:46	306623/306623	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:45%20GMT	https://www.hansaton.at/ab-wann-hoergeraete/wie-funktionieren-hoergeraete/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ab-wann-hoergeraete/wie-funktionieren-hoergeraete/index.html	(from https://www.hansaton.at/)
00:05:47	149/149	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Mar%202022%2018:35:46%20GMT	https://www.hansaton.at/kontakt	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/kontakt.e.delayed	(from https://www.hansaton.at/)
00:05:47	297545/297545	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:46%20GMT	https://www.hansaton.at/ab-wann-hoergeraete/hoergeraete-anzahl/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ab-wann-hoergeraete/hoergeraete-anzahl/index.html	(from https://www.hansaton.at/)
00:05:49	285375/285375	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:47%20GMT	https://www.hansaton.at/ab-wann-hoergeraete/online-hoertest/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ab-wann-hoergeraete/online-hoertest/index.html	(from https://www.hansaton.at/)
00:05:49	247337/247337	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:48%20GMT	https://www.hansaton.at/beratung/ab-wann-brauche-ich-ein-hoergeraet/alle-artikel/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/beratung/ab-wann-brauche-ich-ein-hoergeraet/alle-artikel/index.html	(from https://www.hansaton.at/)
00:05:50	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Mar%202022%2018:35:47%20GMT	https://www.hansaton.at/ab-wann-hoergeraete/tipps-fuer-angehoerige/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ab-wann-hoergeraete/tipps-fuer-angehoerige/index.html	(from https://www.hansaton.at/)
00:05:50	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Mar%202022%2018:35:49%20GMT	https://www.hansaton.at/remote-support	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/remote-support.f.delayed	(from https://www.hansaton.at/)
00:05:51	281561/281561	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:50%20GMT	https://www.hansaton.at/welches-hoergeraet-ist-das-beste-fuer-mich/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/welches-hoergeraet-ist-das-beste-fuer-mich/index.html	(from https://www.hansaton.at/)
00:05:52	317569/317569	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:50%20GMT	https://www.hansaton.at/hoergeraet-auswahl/hoertest/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraet-auswahl/hoertest/index.html	(from https://www.hansaton.at/)
00:05:53	277392/277392	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:51%20GMT	https://www.hansaton.at/hoergeraet-auswahl/der-erste-hoermess-termin/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraet-auswahl/der-erste-hoermess-termin/index.html	(from https://www.hansaton.at/)
00:05:53	158/158	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Mar%202022%2018:35:52%20GMT	https://www.hansaton.at/world-of-hearing	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/world-of-hearing.10.delayed	(from https://www.hansaton.at/)
00:05:54	365114/365114	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:54%20GMT	https://www.hansaton.at/hoergeraet-auswahl/hoergeraete-arten/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraet-auswahl/hoergeraete-arten/index.html	(from https://www.hansaton.at/)
00:05:55	265873/265873	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:54%20GMT	https://www.hansaton.at/hoergeraet-auswahl/hoergeraete-preise/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraet-auswahl/hoergeraete-preise/index.html	(from https://www.hansaton.at/)
00:05:57	289039/289039	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:54%20GMT	https://www.hansaton.at/hoergeraet-auswahl/wie-viel-zahlt-die-krankenkasse-fuer-hoergeraete/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraet-auswahl/wie-viel-zahlt-die-krankenkasse-fuer-hoergeraete/index.html	(from https://www.hansaton.at/)
00:05:58	189871/189871	---M--	200	added ('OK')	image/jpeg	etag:0x8DA05DC9D24F904	https://sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/kampagnen/world-of-hearing/aussen-woh.jpg	C:/Users/dell/Downloads/hanston_work/sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/kampagnen/world-of-hearing/aussen-woh.jpg	(from https://www.hansaton.at/)
00:05:58	313952/313952	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:56%20GMT	https://www.hansaton.at/hoergeraet-auswahl/hoergeraet-kaufen/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraet-auswahl/hoergeraet-kaufen/index.html	(from https://www.hansaton.at/)
00:05:59	333308/333308	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:58%20GMT	https://www.hansaton.at/hoergeraet-auswahl/kinder-hoergeraete/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraet-auswahl/kinder-hoergeraete/index.html	(from https://www.hansaton.at/)
00:06:00	250056/250056	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:35:59%20GMT	https://www.hansaton.at/beratung/welches-hoergeraet-ist-das-beste-fuer-mich/mehr-artikel/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/beratung/welches-hoergeraet-ist-das-beste-fuer-mich/mehr-artikel/index.html	(from https://www.hansaton.at/)
00:06:00	158/158	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Mar%202022%2018:36:00%20GMT	https://www.hansaton.at/einklang-magazin	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/einklang-magazin.12.delayed	(from https://www.hansaton.at/)
00:06:00	249622/249622	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:00%20GMT	https://www.hansaton.at/mein-neues-leben-mit-hoergeraeten/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/mein-neues-leben-mit-hoergeraeten/index.html	(from https://www.hansaton.at/)
00:06:02	340186/340186	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:01%20GMT	https://www.hansaton.at/leben-mit-hoergeraeten/fragen-nach-dem-hoergerate-kauf/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/leben-mit-hoergeraeten/fragen-nach-dem-hoergerate-kauf/index.html	(from https://www.hansaton.at/)
00:06:02	307080/307080	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:01%20GMT	https://www.hansaton.at/leben-mit-hoergeraeten/reinigung-pflege/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/leben-mit-hoergeraeten/reinigung-pflege/index.html	(from https://www.hansaton.at/)
00:06:03	377192/377192	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:01%20GMT	https://www.hansaton.at/leben-mit-hoergeraeten/hoergeraete-test-probephase/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/leben-mit-hoergeraeten/hoergeraete-test-probephase/index.html	(from https://www.hansaton.at/)
00:06:04	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Mar%202022%2018:36:02%20GMT	https://www.hansaton.at/datenschutz	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/datenschutz.13.delayed	(from https://www.hansaton.at/)
00:06:04	296417/296417	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:04%20GMT	https://www.hansaton.at/leben-mit-hoergeraeten/fehlerbehebung-hoergeraete/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/leben-mit-hoergeraeten/fehlerbehebung-hoergeraete/index.html	(from https://www.hansaton.at/)
00:06:05	307251/307251	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:04%20GMT	https://www.hansaton.at/leben-mit-hoergeraeten/reisen-mit-hoergeraet/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/leben-mit-hoergeraeten/reisen-mit-hoergeraet/index.html	(from https://www.hansaton.at/)
00:06:05	240298/240298	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:05%20GMT	https://www.hansaton.at/hoer-geschichten/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoer-geschichten/index.html	(from https://www.hansaton.at/)
00:06:06	288743/288743	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:05%20GMT	https://www.hansaton.at/leben-mit-hoergeraeten/hoerfreunde/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/leben-mit-hoergeraeten/hoerfreunde/index.html	(from https://www.hansaton.at/)
00:06:07	10914/10914	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Mar%202022%2013:19:23%20GMT	https://www.hansaton.at/getattachment/sonova-(2).png.aspx	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/getattachment/sonova-(2).png	(from https://www.hansaton.at/)
00:06:08	295038/295038	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:06%20GMT	https://www.hansaton.at/hoer-geschichten/elke-rieser/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoer-geschichten/elke-rieser/index.html	(from https://www.hansaton.at/)
00:06:08	246433/246433	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:07%20GMT	https://www.hansaton.at/hoer-geschichten/nicole-baier/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoer-geschichten/nicole-baier/index.html	(from https://www.hansaton.at/)
00:06:09	249476/249476	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:09%20GMT	https://www.hansaton.at/hoer-geschichten/arnulf-rainer/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoer-geschichten/arnulf-rainer/index.html	(from https://www.hansaton.at/)
00:06:09	240070/240070	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:09%20GMT	https://www.hansaton.at/hoer-geschichten/ruperta-preu/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoer-geschichten/ruperta-preu/index.html	(from https://www.hansaton.at/)
00:06:09	3612/3612	---M--	200	added ('OK')	image/png	etag:%221/14/2020%206:47:38%20PM%22	https://www.hansaton.at/getmedia/39699c2c-a15d-443f-ba1e-6aab48f6381e/heartheworld.aspx?width=100&height=56	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/getmedia/39699c2c-a15d-443f-ba1e-6aab48f6381e/heartheworld73b8.png	(from https://www.hansaton.at/)
00:06:10	252500/252500	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:10%20GMT	https://www.hansaton.at/hoer-geschichten/sebastian-fehr/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoer-geschichten/sebastian-fehr/index.html	(from https://www.hansaton.at/)
00:06:10	289732/289732	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:10%20GMT	https://www.hansaton.at/hoer-geschichten/dolores-schmidinger/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoer-geschichten/dolores-schmidinger/index.html	(from https://www.hansaton.at/)
00:06:11	291578/291578	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:11%20GMT	https://www.hansaton.at/hoergeraete/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraete/index.html	(from https://www.hansaton.at/)
00:06:11	26130/26130	---M--	200	added ('OK')	image/png	etag:0x8DA05DC9BB6D1BE	https://sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/hansaton/footer/guetesiegel-meisterbetrieb.png	C:/Users/dell/Downloads/hanston_work/sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/hansaton/footer/guetesiegel-meisterbetrieb.png	(from https://www.hansaton.at/)
00:06:12	309663/309663	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:12%20GMT	https://www.hansaton.at/hoergeraete/hoergeraete-kaufen/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraete/hoergeraete-kaufen/index.html	(from https://www.hansaton.at/)
00:06:12	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Mar%202022%2018:36:12%20GMT	https://www.hansaton.at/hoergeraete/warum-hansaton-unsere-services/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraete/warum-hansaton-unsere-services/index.html	(from https://www.hansaton.at/)
00:06:12	283147/283147	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:13%20GMT	https://www.hansaton.at/produkte/hoergerate/hoergeraete-mit-akku/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/produkte/hoergerate/hoergeraete-mit-akku/index.html	(from https://www.hansaton.at/)
00:06:13	215/215	---M--	404	error ('Not%20Found')	application/xml	date:Thu,%2031%20Mar%202022%2018:36:14%20GMT	https://sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/logos/hansaton_vertrauen_2.jpg	C:/Users/dell/Downloads/hanston_work/sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/logos/hansaton_vertrauen_2.17.delayed	(from https://www.hansaton.at/)
00:06:16	306292/306292	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:14%20GMT	https://www.hansaton.at/hoergeraete/bluetooth-hoergeraete/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraete/bluetooth-hoergeraete/index.html	(from https://www.hansaton.at/)
00:06:17	243670/243670	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:14%20GMT	https://www.hansaton.at/produkte/hoergerate/alle-artikel/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/produkte/hoergerate/alle-artikel/index.html	(from https://www.hansaton.at/)
00:06:17	277736/277736	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:15%20GMT	https://www.hansaton.at/hoergeraete/unsichtbare-hoergeraete/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergeraete/unsichtbare-hoergeraete/index.html	(from https://www.hansaton.at/)
00:06:17	245972/245972	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:15%20GMT	https://www.hansaton.at/cochlea-implantate/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/cochlea-implantate/index.html	(from https://www.hansaton.at/)
00:06:18	75435/75435	---M--	200	added ('OK')	image/jpeg	etag:0x8DA0B4794F20EFA	https://sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/siegel/siegel-branchenchampion-hoergeraeteakustiker-1-platz.jpg	C:/Users/dell/Downloads/hanston_work/sonova-retail-media-prd.azureedge.net/media-new/ml/sonova.hansaton-at/bilder/siegel/siegel-branchenchampion-hoergeraeteakustiker-1-platz.jpg	(from https://www.hansaton.at/)
00:06:18	301020/301020	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:18%20GMT	https://www.hansaton.at/ueber-cochlea-implantate/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/ueber-cochlea-implantate/index.html	(from https://www.hansaton.at/)
00:06:19	279893/279893	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:19%20GMT	https://www.hansaton.at/cochlea-implantate/ansprechpartner/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/cochlea-implantate/ansprechpartner/index.html	(from https://www.hansaton.at/)
00:06:20	153849/153849	---M-Z	200	added ('OK')	application/javascript	etag:%2280d924f75843d81:0%22	https://www.hansaton.at/CMSScripts/Sonova/core.min.js	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/CMSScripts/Sonova/core.min.js	(from https://www.hansaton.at/)
00:06:20	393255/393255	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:19%20GMT	https://www.hansaton.at/gehoerschutz/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/gehoerschutz/index.html	(from https://www.hansaton.at/)
00:06:21	298163/298163	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:20%20GMT	https://www.hansaton.at/gehoerschutz/gehoerschutz-jagd/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/gehoerschutz/gehoerschutz-jagd/index.html	(from https://www.hansaton.at/)
00:06:21	296754/296754	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:21%20GMT	https://www.hansaton.at/gehoerschutz/gehoerschutz-zum-fliegen/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/gehoerschutz/gehoerschutz-zum-fliegen/index.html	(from https://www.hansaton.at/)
00:06:22	6782/6782	---M-Z	200	added ('OK')	application/javascript	etag:%2280d924f75843d81:0%22	https://www.hansaton.at/CMSScripts/Sonova/lazysizes.min.js	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/CMSScripts/Sonova/lazysizes.min.js	(from https://www.hansaton.at/)
00:06:22	294183/294183	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:21%20GMT	https://www.hansaton.at/gehoerschutz/ohrstoepsel-zum-schlafen/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/gehoerschutz/ohrstoepsel-zum-schlafen/index.html	(from https://www.hansaton.at/)
00:06:22	288175/288175	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:22%20GMT	https://www.hansaton.at/gehoerschutz/wasser-und-schwimmschutz/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/gehoerschutz/wasser-und-schwimmschutz/index.html	(from https://www.hansaton.at/)
00:06:23	297169/297169	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:22%20GMT	https://www.hansaton.at/gehoerschutz/gehoerschutz-fuers-motorradfahren/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/gehoerschutz/gehoerschutz-fuers-motorradfahren/index.html	(from https://www.hansaton.at/)
00:06:23	81813/81813	---M-Z	200	added ('OK')	application/javascript	etag:%22070bdf75843d81:0%22	https://www.hansaton.at/CMSScripts/Sonova/main.js	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/CMSScripts/Sonova/main.1b.delayed	(from https://www.hansaton.at/)
00:06:24	154/154	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Mar%202022%2018:36:23%20GMT	https://www.hansaton.at/gehoerschutz/alle-artikel/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/gehoerschutz/alle-artikel/index.html	(from https://www.hansaton.at/)
00:06:24	311203/311203	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:24%20GMT	https://www.hansaton.at/gehoerschutz/kinder-babys/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/gehoerschutz/kinder-babys/index.html	(from https://www.hansaton.at/)
00:06:25	250732/250732	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2018:36:24%20GMT	https://www.hansaton.at/hoergerate-batterien-zubehoer/	C:/Users/dell/Downloads/hanston_work/www.hansaton.at/hoergerate-batterien-zubehoer/index.html	(from https://www.hansaton.at/)
